DostawaId,DostawaId,Kod,Ilosc,Data,DataUtworzenia,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted,VTMagazynId,VTMagazynId,NumerKompletu,SztukiZeskanowane,SztukiDeklarowane,ZeskanowanychNaKomplet,NaKomplet,Wiazka,KodCiety,Pracownik,DokDostawy,DataUtworzenia,DataDostawy,Komplet,Deklarowany,autocompleteEnabled,wymuszonaIlosc,DataDopisu,DopisanaIlosc,DostawaDopis,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted
fd752c47-0abc-4509-82ec-08d8433e8fca,fd752c47-0abc-4509-82ec-08d8433e8fca,PLCAEB22206,44,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,d3779b52-eac2-4efb-94d8-08d8434f7ded,d3779b52-eac2-4efb-94d8-08d8434f7ded,0,44,44,16,16,23419117A,AEB22206,filonowicz,49734886,08/18/2020 11:08:15,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
380bf8cf-ed4e-45ff-82c5-08d8433e8fca,380bf8cf-ed4e-45ff-82c5-08d8433e8fca,PLCAEB21206,14,08/18/2020 00:00:00,08/18/2020 08:18:48,,,,,,,,,,,False,,,,False,8e8069a8-91d2-4408-94d9-08d8434f7ded,8e8069a8-91d2-4408-94d9-08d8434f7ded,0,14,14,18,18,23419162A,AEB21206,filonowicz,49734886,08/18/2020 11:08:24,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
216a2c80-b060-4990-82b8-08d8433e8fca,216a2c80-b060-4990-82b8-08d8433e8fca,PLCAEB21006,112,08/18/2020 00:00:00,08/18/2020 08:18:48,,,,,,,,,,,False,,,,False,ecae813d-9378-4e2b-94da-08d8434f7ded,ecae813d-9378-4e2b-94da-08d8434f7ded,0,112,112,18,18,23419160A,AEB21006,filonowicz,49734886,08/18/2020 11:08:39,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b284ff30-d68d-4999-82bb-08d8433e8fca,b284ff30-d68d-4999-82bb-08d8433e8fca,PLCAEB21010,112,08/18/2020 00:00:00,08/18/2020 08:18:48,,,,,,,,,,,False,,,,False,49b72496-6e22-400e-94db-08d8434f7ded,49b72496-6e22-400e-94db-08d8434f7ded,0,112,112,18,18,23419160A,AEB21010,filonowicz,49734886,08/18/2020 11:09:12,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0da3a9de-9f8d-4a79-8319-08d8433e8fca,0da3a9de-9f8d-4a79-8319-08d8433e8fca,PLCGEB20934,35,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,b2ea51c4-a811-4a54-94dc-08d8434f7ded,b2ea51c4-a811-4a54-94dc-08d8434f7ded,0,35,35,18,18,23419128A,GEB20934,filonowicz,49734886,08/18/2020 11:10:08,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
242086ab-9bac-4ba2-8310-08d8433e8fca,242086ab-9bac-4ba2-8310-08d8433e8fca,PLCGEB19133,4,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,2b080309-d1c4-4e31-94dd-08d8434f7ded,2b080309-d1c4-4e31-94dd-08d8434f7ded,0,4,4,18,18,23419104A,GEB19133,filonowicz,49734886,08/18/2020 11:10:13,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
806f3634-4074-4c30-8315-08d8433e8fca,806f3634-4074-4c30-8315-08d8433e8fca,PLCGEB19434,21,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,68c10810-a4a5-4660-94de-08d8434f7ded,68c10810-a4a5-4660-94de-08d8434f7ded,0,21,21,18,18,23419111A,GEB19434,filonowicz,49734886,08/18/2020 11:10:21,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5660099f-8dcf-48bf-8311-08d8433e8fca,5660099f-8dcf-48bf-8311-08d8433e8fca,PLCGEB19134,4,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,6926dda0-2557-4151-94df-08d8434f7ded,6926dda0-2557-4151-94df-08d8434f7ded,0,4,4,18,18,23419104A,GEB19134,filonowicz,49734886,08/18/2020 11:10:25,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6c4a6bab-9ca7-489e-8314-08d8433e8fca,6c4a6bab-9ca7-489e-8314-08d8433e8fca,PLCGEB19433,21,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,581f0f04-fe39-4b36-94e0-08d8434f7ded,581f0f04-fe39-4b36-94e0-08d8434f7ded,0,21,21,18,18,23419111A,GEB19433,filonowicz,49734886,08/18/2020 11:10:30,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8d21f172-bc0e-4606-830d-08d8433e8fca,8d21f172-bc0e-4606-830d-08d8433e8fca,PLCGEB18334,3,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,867038af-0a38-4a0d-94e1-08d8434f7ded,867038af-0a38-4a0d-94e1-08d8434f7ded,0,3,3,18,18,23419093A,GEB18334,filonowicz,49734886,08/18/2020 11:10:34,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f382bdd4-d74d-4dcb-8323-08d8433e8fca,f382bdd4-d74d-4dcb-8323-08d8433e8fca,PLCGEB21522,10,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,9266896c-e82a-4cf3-94e2-08d8434f7ded,9266896c-e82a-4cf3-94e2-08d8434f7ded,0,10,10,18,18,23419165A,GEB21522,filonowicz,49734886,08/18/2020 11:10:46,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e51c404d-3c50-4d28-8318-08d8433e8fca,e51c404d-3c50-4d28-8318-08d8433e8fca,PLCGEB20933,35,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,007d021a-68df-4730-94e3-08d8434f7ded,007d021a-68df-4730-94e3-08d8434f7ded,0,35,35,18,18,23419128A,GEB20933,filonowicz,49734886,08/18/2020 11:11:35,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4707a9ba-7214-453d-831f-08d8433e8fca,4707a9ba-7214-453d-831f-08d8433e8fca,PLCGEB21222,14,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,fb91d01b-50d0-43af-94e4-08d8434f7ded,fb91d01b-50d0-43af-94e4-08d8434f7ded,0,14,14,18,18,23419162A,GEB21222,filonowicz,49734886,08/18/2020 11:11:46,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7e450f44-631d-41d3-8313-08d8433e8fca,7e450f44-631d-41d3-8313-08d8433e8fca,PLCGEB19422,21,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,51225954-1641-4956-94e5-08d8434f7ded,51225954-1641-4956-94e5-08d8434f7ded,0,21,21,18,18,23419111A,GEB19422,filonowicz,49734886,08/18/2020 11:11:51,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5e176283-a54c-4fc4-8317-08d8433e8fca,5e176283-a54c-4fc4-8317-08d8433e8fca,PLCGEB20922,35,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,d535e3ab-f548-4bc9-94e6-08d8434f7ded,d535e3ab-f548-4bc9-94e6-08d8434f7ded,0,35,35,18,18,23419128A,GEB20922,filonowicz,49734886,08/18/2020 11:11:59,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
98da62cd-1f49-46e6-8327-08d8433e8fca,98da62cd-1f49-46e6-8327-08d8433e8fca,PLCGEB21922,11,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,63a12059-0517-4513-94e7-08d8434f7ded,63a12059-0517-4513-94e7-08d8434f7ded,0,11,11,18,18,23419170A,GEB21922,filonowicz,49734886,08/18/2020 11:12:49,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
07822c55-83c4-4553-82ff-08d8433e8fca,07822c55-83c4-4553-82ff-08d8433e8fca,PLCGEB17422,11,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,eea17098-c20a-4536-94e8-08d8434f7ded,eea17098-c20a-4536-94e8-08d8434f7ded,0,11,11,16,16,23419082A,GEB17422,filonowicz,49734886,08/18/2020 11:12:57,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
be2407e6-3cf1-4f8b-82fc-08d8433e8fca,be2407e6-3cf1-4f8b-82fc-08d8433e8fca,PLCGEB16022,14,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,7a033040-eac4-4ef2-94e9-08d8434f7ded,7a033040-eac4-4ef2-94e9-08d8434f7ded,0,14,14,16,16,23419008A,GEB16022,filonowicz,49734886,08/18/2020 11:13:05,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
65d73c31-fff7-45e9-830f-08d8433e8fca,65d73c31-fff7-45e9-830f-08d8433e8fca,PLCGEB19122,4,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,99ff79eb-e676-41b3-94ea-08d8434f7ded,99ff79eb-e676-41b3-94ea-08d8434f7ded,0,4,4,18,18,23419104A,GEB19122,filonowicz,49734886,08/18/2020 11:13:12,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
01f28f76-b8fe-4934-8305-08d8433e8fca,01f28f76-b8fe-4934-8305-08d8433e8fca,PLCGEB17922,20,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,75526aed-0a87-4d26-94eb-08d8434f7ded,75526aed-0a87-4d26-94eb-08d8434f7ded,0,20,20,16,16,23419087A,GEB17922,filonowicz,49734886,08/18/2020 11:13:19,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
dc79e98f-b4bd-49da-8302-08d8433e8fca,dc79e98f-b4bd-49da-8302-08d8433e8fca,PLCGEB17822,15,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,47d092f2-0ad5-44cb-94ec-08d8434f7ded,47d092f2-0ad5-44cb-94ec-08d8434f7ded,0,15,15,16,16,23419086A,GEB17822,filonowicz,49734886,08/18/2020 11:13:30,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b36579cc-28f8-46e4-8308-08d8433e8fca,b36579cc-28f8-46e4-8308-08d8433e8fca,PLCGEB18022,18,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,8710c535-735f-488b-94ed-08d8434f7ded,8710c535-735f-488b-94ed-08d8434f7ded,0,18,18,16,16,23419089A,GEB18022,filonowicz,49734886,08/18/2020 11:13:37,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8fc5c6a8-48e0-4adf-832b-08d8433e8fca,8fc5c6a8-48e0-4adf-832b-08d8433e8fca,PLCGEB22222,44,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,00c9b2d8-aeaf-4cbe-94ee-08d8434f7ded,00c9b2d8-aeaf-4cbe-94ee-08d8434f7ded,0,44,44,16,16,23419117A,GEB22222,filonowicz,49734886,08/18/2020 11:14:03,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
784664d4-214a-4f80-830b-08d8433e8fca,784664d4-214a-4f80-830b-08d8433e8fca,PLCGEB18322,3,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,3680b141-d168-467b-94ef-08d8434f7ded,3680b141-d168-467b-94ef-08d8434f7ded,0,3,3,18,18,23419093A,GEB18322,filonowicz,49734886,08/18/2020 11:14:16,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
62162489-e3c8-4e17-831a-08d8433e8fca,62162489-e3c8-4e17-831a-08d8433e8fca,PLCGEB21021,112,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,aa0c9f0e-5e1b-4db3-94f0-08d8434f7ded,aa0c9f0e-5e1b-4db3-94f0-08d8434f7ded,0,112,112,18,18,23419160A,GEB21021,filonowicz,49734886,08/18/2020 11:14:21,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
732d95ee-177f-43c9-82f7-08d8433e8fca,732d95ee-177f-43c9-82f7-08d8433e8fca,PLCGEB07422,4,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,54f7b7c0-4805-4906-94f1-08d8434f7ded,54f7b7c0-4805-4906-94f1-08d8434f7ded,0,4,4,18,18,22707378A,GEB07422,filonowicz,49734886,08/18/2020 11:14:32,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
872b85c1-e0c3-4b4d-832a-08d8433e8fca,872b85c1-e0c3-4b4d-832a-08d8433e8fca,PLCGEB22221,44,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,bba7ac62-52e5-4243-94f2-08d8434f7ded,bba7ac62-52e5-4243-94f2-08d8434f7ded,0,44,44,16,16,23419117A,GEB22221,filonowicz,49734886,08/18/2020 11:14:41,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6d8a1492-19de-4f09-830e-08d8433e8fca,6d8a1492-19de-4f09-830e-08d8433e8fca,PLCGEB19121,4,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,f76ca0a7-5a92-4c4d-94f3-08d8434f7ded,f76ca0a7-5a92-4c4d-94f3-08d8434f7ded,0,4,4,18,18,23419104A,GEB19121,filonowicz,49734886,08/18/2020 11:14:47,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3706cf95-82c8-44c0-82f9-08d8433e8fca,3706cf95-82c8-44c0-82f9-08d8433e8fca,PLCGEB13122,26,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,678f6153-395c-4f1f-94f4-08d8434f7ded,678f6153-395c-4f1f-94f4-08d8434f7ded,0,26,26,16,16,23419129A,GEB13122,filonowicz,49734886,08/18/2020 11:14:52,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9c401e75-ebc8-45a3-830a-08d8433e8fca,9c401e75-ebc8-45a3-830a-08d8433e8fca,PLCGEB18321,3,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,45ed421f-9879-4d44-94f5-08d8434f7ded,45ed421f-9879-4d44-94f5-08d8434f7ded,0,3,3,18,18,23419093A,GEB18321,filonowicz,49734886,08/18/2020 11:15:22,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
09f8dc05-7811-4eeb-8316-08d8433e8fca,09f8dc05-7811-4eeb-8316-08d8433e8fca,PLCGEB20921,35,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,414103a3-0d7d-4578-94f6-08d8434f7ded,414103a3-0d7d-4578-94f6-08d8434f7ded,0,35,35,18,18,23419128A,GEB20921,filonowicz,49734886,08/18/2020 11:15:31,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a12898d7-891e-4e73-831e-08d8433e8fca,a12898d7-891e-4e73-831e-08d8433e8fca,PLCGEB21221,14,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,c62a87c3-bf8f-4bbc-94f7-08d8434f7ded,c62a87c3-bf8f-4bbc-94f7-08d8434f7ded,0,14,14,18,18,23419162A,GEB21221,filonowicz,49734886,08/18/2020 11:15:43,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a175a2f1-5e1a-4c22-82f5-08d8433e8fca,a175a2f1-5e1a-4c22-82f5-08d8433e8fca,PLCGEB07417,4,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,887256e6-deb0-4b43-94f8-08d8434f7ded,887256e6-deb0-4b43-94f8-08d8434f7ded,0,4,4,18,18,22707378A,GEB07417,filonowicz,49734886,08/18/2020 11:15:49,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0593cb4a-9c90-4d16-8312-08d8433e8fca,0593cb4a-9c90-4d16-8312-08d8433e8fca,PLCGEB19421,21,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,c547bd54-d038-4ffb-94f9-08d8434f7ded,c547bd54-d038-4ffb-94f9-08d8434f7ded,0,21,21,18,18,23419111A,GEB19421,filonowicz,49734886,08/18/2020 11:15:54,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
65d11c9d-d08f-4747-8322-08d8433e8fca,65d11c9d-d08f-4747-8322-08d8433e8fca,PLCGEB21521,10,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,699ece93-9f8e-4701-94fa-08d8434f7ded,699ece93-9f8e-4701-94fa-08d8434f7ded,0,10,10,18,18,23419165A,GEB21521,filonowicz,49734886,08/18/2020 11:15:58,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
87f6046e-afb7-442c-8326-08d8433e8fca,87f6046e-afb7-442c-8326-08d8433e8fca,PLCGEB21921,11,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,2fc272cb-2ccd-49e1-94fb-08d8434f7ded,2fc272cb-2ccd-49e1-94fb-08d8434f7ded,0,11,11,18,18,23419170A,GEB21921,filonowicz,49734886,08/18/2020 11:16:05,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5bfba92a-98e6-4a7f-82f6-08d8433e8fca,5bfba92a-98e6-4a7f-82f6-08d8433e8fca,PLCGEB07421,4,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,e1bd2d2e-3bd1-4dd7-94fc-08d8434f7ded,e1bd2d2e-3bd1-4dd7-94fc-08d8434f7ded,0,4,4,18,18,22707378A,GEB07421,filonowicz,49734886,08/18/2020 11:16:23,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7391727c-9c36-499d-82fe-08d8433e8fca,7391727c-9c36-499d-82fe-08d8433e8fca,PLCGEB17421,11,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,3695c500-fd14-4e24-94fd-08d8434f7ded,3695c500-fd14-4e24-94fd-08d8434f7ded,0,11,11,16,16,23419082A,GEB17421,filonowicz,49734886,08/18/2020 11:16:30,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f68b3286-ac35-494d-82f8-08d8433e8fca,f68b3286-ac35-494d-82f8-08d8433e8fca,PLCGEB13121,26,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,710b7627-15d8-43a4-94fe-08d8434f7ded,710b7627-15d8-43a4-94fe-08d8434f7ded,0,26,26,16,16,23419129A,GEB13121,filonowicz,49734886,08/18/2020 11:17:16,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
53e32558-c588-4aa3-8304-08d8433e8fca,53e32558-c588-4aa3-8304-08d8433e8fca,PLCGEB17921,20,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,f03a427d-30b1-49c7-94ff-08d8434f7ded,f03a427d-30b1-49c7-94ff-08d8434f7ded,0,20,20,16,16,23419087A,GEB17921,filonowicz,49734886,08/18/2020 11:17:40,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
49c47db3-c601-4d27-82fb-08d8433e8fca,49c47db3-c601-4d27-82fb-08d8433e8fca,PLCGEB16021,14,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,1b072e89-ea6d-43ec-9500-08d8434f7ded,1b072e89-ea6d-43ec-9500-08d8434f7ded,0,14,14,16,16,23419008A,GEB16021,filonowicz,49734886,08/18/2020 11:17:49,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
cb3f4d41-45ed-4d3d-8301-08d8433e8fca,cb3f4d41-45ed-4d3d-8301-08d8433e8fca,PLCGEB17821,15,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,923a83bf-04bd-4b8e-9501-08d8434f7ded,923a83bf-04bd-4b8e-9501-08d8434f7ded,0,15,15,16,16,23419086A,GEB17821,filonowicz,49734886,08/18/2020 11:18:00,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2e0dcde3-c2f4-473a-8307-08d8433e8fca,2e0dcde3-c2f4-473a-8307-08d8433e8fca,PLCGEB18021,18,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,a489d15d-31ef-4015-9502-08d8434f7ded,a489d15d-31ef-4015-9502-08d8434f7ded,0,18,18,16,16,23419089A,GEB18021,filonowicz,49734886,08/18/2020 11:18:13,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7fd65ed1-b913-4796-82f4-08d8433e8fca,7fd65ed1-b913-4796-82f4-08d8433e8fca,PLCGEB07414,4,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,7a26c2c4-1b0c-40fe-9503-08d8434f7ded,7a26c2c4-1b0c-40fe-9503-08d8434f7ded,0,4,4,18,18,22707378A,GEB07414,filonowicz,49734886,08/18/2020 11:18:20,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a241f8ab-509b-4c2f-822c-08d8433e8fca,a241f8ab-509b-4c2f-822c-08d8433e8fca,PLCAEB07403,4,08/18/2020 00:00:00,08/18/2020 08:18:45,,,,,,,,,,,False,,,,False,5e243770-a245-46c5-9504-08d8434f7ded,5e243770-a245-46c5-9504-08d8434f7ded,0,4,4,18,18,22707378A,AEB07403,filonowicz,49734886,08/18/2020 11:19:02,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7f95b246-4a01-4f59-8239-08d8433e8fca,7f95b246-4a01-4f59-8239-08d8433e8fca,PLCAEB13103,26,08/18/2020 00:00:00,08/18/2020 08:18:45,,,,,,,,,,,False,,,,False,e23ac5c3-756b-457f-9505-08d8434f7ded,e23ac5c3-756b-457f-9505-08d8434f7ded,0,26,26,16,16,23419129A,AEB13103,filonowicz,49734886,08/18/2020 11:19:15,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5d8ad027-63a8-4dc7-8329-08d8433e8fca,5d8ad027-63a8-4dc7-8329-08d8433e8fca,PLCGEB21934,11,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,d511ee7d-8d3c-4e20-9506-08d8434f7ded,d511ee7d-8d3c-4e20-9506-08d8434f7ded,0,11,11,18,18,23419170A,GEB21934,filonowicz,49734886,08/18/2020 11:19:19,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7b9fb825-8872-4995-8325-08d8433e8fca,7b9fb825-8872-4995-8325-08d8433e8fca,PLCGEB21534,10,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,aa43bb5e-d4d0-4ba4-9507-08d8434f7ded,aa43bb5e-d4d0-4ba4-9507-08d8434f7ded,0,10,10,18,18,23419165A,GEB21534,filonowicz,49734886,08/18/2020 11:19:24,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4573f87b-8bcb-4158-832c-08d8433e8fca,4573f87b-8bcb-4158-832c-08d8433e8fca,PLCGEB22234,44,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,30c5613c-516f-4e9d-9508-08d8434f7ded,30c5613c-516f-4e9d-9508-08d8434f7ded,0,44,44,16,16,23419117A,GEB22234,filonowicz,49734886,08/18/2020 11:19:29,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
53a9210f-43f9-4041-8245-08d8433e8fca,53a9210f-43f9-4041-8245-08d8433e8fca,PLCAEB16003,14,08/18/2020 00:00:00,08/18/2020 08:18:45,,,,,,,,,,,False,,,,False,4d7f1e84-7af4-4df6-9509-08d8434f7ded,4d7f1e84-7af4-4df6-9509-08d8434f7ded,0,14,14,16,16,23419008A,AEB16003,filonowicz,49734886,08/18/2020 11:19:46,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d5ac51b4-9f8a-4f06-82e8-08d8433e8fca,d5ac51b4-9f8a-4f06-82e8-08d8433e8fca,PLCAEB22202,44,08/18/2020 00:00:00,08/18/2020 08:18:49,,,,,,,,,,,False,,,,False,97292921-b424-4030-950a-08d8434f7ded,97292921-b424-4030-950a-08d8434f7ded,0,44,44,16,16,23419117A,AEB22202,filonowicz,49734886,08/18/2020 11:19:51,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6af832b8-2c6b-4bc5-831c-08d8433e8fca,6af832b8-2c6b-4bc5-831c-08d8433e8fca,PLCGEB21033,112,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,182c5115-4b11-41c7-950b-08d8434f7ded,182c5115-4b11-41c7-950b-08d8434f7ded,0,112,112,18,18,23419160A,GEB21033,filonowicz,49734886,08/18/2020 11:19:57,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a25a1245-f489-44cd-8328-08d8433e8fca,a25a1245-f489-44cd-8328-08d8433e8fca,PLCGEB21933,11,08/18/2020 00:00:00,08/18/2020 08:18:51,,,,,,,,,,,False,,,,False,07231600-021d-4849-950c-08d8434f7ded,07231600-021d-4849-950c-08d8434f7ded,0,11,11,18,18,23419170A,GEB21933,filonowicz,49734886,08/18/2020 11:20:06,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c7487771-242b-4ad8-8251-08d8433e8fca,c7487771-242b-4ad8-8251-08d8433e8fca,PLCAEB17403,11,08/18/2020 00:00:00,08/18/2020 08:18:46,,,,,,,,,,,False,,,,False,9440a592-975d-49c0-950d-08d8434f7ded,9440a592-975d-49c0-950d-08d8434f7ded,0,11,11,16,16,23419082A,AEB17403,filonowicz,49734886,08/18/2020 11:20:13,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
51a3713e-f7ec-4884-831d-08d8433e8fca,51a3713e-f7ec-4884-831d-08d8433e8fca,PLCGEB21034,112,08/18/2020 00:00:00,08/18/2020 08:18:50,,,,,,,,,,,False,,,,False,213ede29-b236-4921-950e-08d8434f7ded,213ede29-b236-4921-950e-08d8434f7ded,0,112,112,18,18,23419160A,GEB21034,filonowicz,49734886,08/18/2020 11:20:21,08/18/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
